Date,market,size,volatility,value,risk,growth,momentum
2017-01-02,6886.52,3427.958,2850.88944,1663.995,1707.235,1632.33,1661.729
2017-01-03,6905.877,3425.36,2851.133281,1667.808,1706.075,1637.2,1663.076
2017-01-04,6969.542,3471.849,2869.373836,1686.957,1724.614,1647.44,1673.471
2017-01-05,7002.989,3498.402,2889.518809,1694.637,1735.407,1655.32,1683.116
2017-01-06,7006.904,3490.87,2886.647794,1691.664,1734.133,1660.02,1685.244
2017-01-09,6982.731,3477.779,2873.312576,1683.371,1727.0,1657.69,1680.955
2017-01-10,6993.433,3487.233,2875.9139,1687.151,1730.226,1658.61,1685.533
2017-01-11,6988.087,3478.156,2872.148553,1685.915,1726.576,1655.83,1686.756
2017-01-12,7008.902,3497.656,2882.170342,1692.099,1735.23,1657.25,1693.899
2017-01-13,7027.739,3507.742,2883.58264,1696.979,1739.741,1660.56,1698.641
2017-01-16,7010.214,3496.738,2883.473797,1690.515,1735.484,1657.62,1695.918
2017-01-17,7006.701,3500.402,2891.783388,1689.637,1738.474,1658.48,1697.204
2017-01-18,7018.518,3505.392,2893.301043,1691.984,1740.937,1660.97,1702.725
2017-01-19,6980.742,3483.279,2870.818985,1682.004,1729.188,1652.8,1693.657
2017-01-20,7007.175,3497.128,2880.93209,1689.399,1735.47,1658.38,1699.556
2017-01-23,7002.41,3500.042,2882.008189,1687.787,1736.768,1657.68,1700.684
2017-01-24,7038.552,3518.918,2888.604242,1696.644,1746.041,1664.82,1714.265
2017-01-25,7098.483,3545.988,2896.559865,1713.003,1756.362,1677.36,1727.311
2017-01-26,7090.467,3541.774,2889.70318,1710.998,1753.931,1671.27,1725.369
2017-01-27,7089.39,3540.429,2894.577146,1709.273,1753.706,1674.26,1729.642
2017-01-30,7045.411,3521.338,2891.326791,1697.393,1745.04,1665.77,1717.516
2017-01-31,7046.796,3528.676,2901.657407,1696.489,1749.487,1663.81,1720.149
2017-02-01,7051.6,3527.233,2886.380852,1697.852,1747.001,1665.56,1721.322
2017-02-02,7059.254,3534.4,2900.332057,1698.254,1752.187,1665.71,1726.144
2017-02-03,7100.533,3549.802,2912.973763,1709.197,1760.433,1676.27,1730.386
2017-02-06,7071.932,3532.331,2906.464583,1700.913,1751.471,1673.36,1723.698
2017-02-07,7068.597,3529.853,2912.358183,1697.338,1752.264,1678.14,1724.883
2017-02-08,7089.458,3546.749,2925.441217,1701.276,1760.359,1683.44,1731.422
2017-02-09,7111.223,3546.71,2926.512398,1705.138,1762.636,1689.58,1735.711
2017-02-10,7139.665,3568.119,2936.249348,1712.975,1770.923,1694.05,1742.191
2017-02-13,7174.914,3581.831,2941.037085,1722.397,1777.187,1702.4,1748.929
2017-02-14,7177.229,3573.554,2934.150556,1723.083,1773.729,1705.01,1745.929
2017-02-15,7216.978,3590.453,2945.942303,1733.346,1781.648,1715.14,1752.833
2017-02-16,7231.074,3601.725,2958.798297,1737.351,1788.073,1719.85,1757.648
2017-02-17,7231.017,3596.86,2963.478424,1733.7,1787.815,1727.73,1758.388
2017-02-20,7232.34,3597.409,2962.872028,1734.718,1788.097,1725.75,1759.115
2017-02-21,7257.164,3605.625,2973.726179,1739.515,1792.319,1731.34,1764.392
2017-02-22,7255.526,3604.498,2977.112632,1738.981,1793.098,1733.67,1765.541
2017-02-23,7269.603,3614.857,2994.95613,1743.079,1800.013,1736.32,1767.573
2017-02-24,7253.025,3600.133,3003.008197,1734.966,1795.21,1738.96,1764.318
2017-02-27,7256.786,3600.929,2997.209371,1735.201,1796.01,1738.16,1765.527
2017-02-28,7245.763,3598.19,2997.095581,1733.711,1794.645,1735.02,1761.744
2017-03-01,7316.494,3616.716,3005.134251,1751.504,1803.348,1751.06,1778.671
2017-03-02,7288.9,3605.499,2998.688587,1745.125,1797.698,1747.11,1771.164
2017-03-03,7289.676,3599.439,2992.184493,1746.212,1794.399,1746.08,1770.677
2017-03-06,7276.939,3597.177,2989.150444,1742.76,1793.148,1742.65,1766.958
2017-03-07,7257.105,3586.606,2982.021653,1737.56,1789.32,1739.81,1764.719
2017-03-08,7235.53,3571.421,2970.541107,1731.224,1782.678,1740.02,1762.142
2017-03-09,7240.988,3571.994,2972.467166,1732.199,1782.077,1740.22,1760.46
2017-03-10,7280.49,3597.451,2989.762927,1742.684,1793.217,1748.93,1770.3
2017-03-13,7298.33,3611.677,3000.123489,1747.09,1799.787,1751.94,1779.144
2017-03-14,7270.784,3596.241,2992.805177,1739.115,1793.29,1748.99,1771.562
2017-03-15,7315.246,3615.474,3013.187557,1748.2,1803.262,1759.15,1785.351
2017-03-16,7356.596,3648.98,3022.383011,1762.258,1817.033,1765.04,1795.343
2017-03-17,7353.185,3650.21,3027.756291,1759.753,1819.038,1765.94,1797.715
2017-03-20,7343.654,3646.836,3023.485023,1755.855,1816.877,1766.18,1797.686
2017-03-21,7288.361,3628.812,3018.565255,1743.525,1809.156,1751.99,1786.455
2017-03-22,7273.704,3612.064,3016.423444,1735.631,1803.196,1754.51,1788.337
2017-03-23,7283.199,3622.074,3017.438224,1738.975,1808.465,1753.63,1789.42
2017-03-24,7286.893,3630.624,3019.260386,1740.111,1811.061,1752.44,1790.687
2017-03-27,7284.551,3627.441,3018.161077,1738.226,1810.24,1755.27,1789.28
2017-03-28,7338.85,3657.18,3028.068164,1754.305,1822.205,1764.19,1798.221
2017-03-29,7337.654,3656.253,3018.882983,1752.759,1820.2,1761.82,1799.931
2017-03-30,7351.832,3655.698,3018.641369,1757.047,1822.444,1764.19,1804.552
2017-03-31,7328.135,3644.792,3008.630653,1749.329,1817.96,1760.47,1800.043
2017-04-03,7309.764,3636.932,3012.09846,1742.239,1813.856,1755.45,1796.691
2017-04-04,7314.594,3634.04,3015.39336,1742.275,1813.308,1756.17,1800.061
2017-04-05,7299.388,3628.251,3013.451879,1737.976,1811.69,1751.48,1801.386
2017-04-06,7304.369,3628.683,3008.914436,1738.563,1812.55,1752.43,1802.2
2017-04-07,7300.259,3630.513,3008.190217,1737.258,1812.22,1752.3,1802.776
2017-04-10,7307.204,3637.401,3010.51755,1738.911,1814.947,1752.64,1804.867
2017-04-11,7312.273,3647.747,3019.521128,1740.778,1819.358,1753.94,1806.686
2017-04-12,7292.972,3638.213,3022.16403,1734.207,1817.539,1752.13,1802.598
2017-04-13,7254.267,3625.152,3009.562621,1722.646,1812.003,1746.35,1794.298
2017-04-14,7250.924,3619.832,3005.687519,1721.529,1810.354,1746.06,1793.889
2017-04-17,7305.759,3647.09,3029.785382,1734.086,1823.558,1759.28,1809.223
2017-04-18,7271.605,3631.276,3024.283593,1723.99,1816.455,1752.55,1798.774
2017-04-19,7263.533,3631.473,3021.289986,1722.596,1815.431,1750.97,1796.594
2017-04-20,7309.904,3648.744,3026.857651,1734.59,1823.865,1764.19,1805.314
2017-04-21,7292.16,3643.361,3020.548025,1730.72,1820.229,1761.18,1802.184
2017-04-24,7410.0,3699.931,3046.106014,1764.328,1847.429,1785.2,1827.11
2017-04-25,7451.745,3716.806,3048.853297,1775.2,1854.957,1792.87,1835.58
2017-04-26,7453.777,3722.873,3045.799004,1777.07,1855.943,1792.11,1833.787
2017-04-27,7450.739,3720.303,3045.813655,1772.608,1855.616,1797.14,1833.737
2017-04-28,7440.26,3711.624,3039.669892,1768.708,1851.044,1795.73,1834.472
2017-05-01,7457.039,3719.683,3036.034735,1771.97,1854.177,1797.87,1841.001
2017-05-02,7473.232,3732.229,3038.588127,1775.197,1859.949,1804.66,1843.088
2017-05-03,7462.394,3720.519,3032.410404,1773.443,1855.065,1804.51,1836.31
2017-05-04,7477.354,3726.237,3043.079147,1777.398,1860.274,1811.34,1838.376
2017-05-05,7519.009,3749.671,3055.260349,1788.818,1870.083,1818.05,1850.609
2017-05-08,7523.829,3757.231,3058.179906,1791.2,1871.032,1817.75,1849.93
2017-05-09,7508.951,3747.099,3047.217053,1784.98,1866.727,1820.14,1851.142
2017-05-10,7521.058,3757.886,3054.117048,1788.606,1870.708,1818.37,1860.864
2017-05-11,7506.008,3744.329,3051.714321,1785.113,1864.35,1813.31,1858.746
2017-05-12,7513.91,3746.6,3056.655689,1786.02,1865.417,1817.59,1861.84
2017-05-15,7550.494,3764.802,3070.295891,1795.055,1874.687,1825.56,1874.313
2017-05-16,7571.705,3776.874,3069.823064,1801.144,1879.023,1831.81,1881.751
2017-05-17,7479.489,3748.216,3065.418471,1780.213,1865.845,1807.39,1860.37
2017-05-18,7475.034,3737.166,3069.980431,1774.922,1862.784,1810.27,1863.683
2017-05-19,7530.26,3765.698,3075.207425,1790.311,1875.597,1822.53,1876.725
2017-05-22,7571.916,3790.376,3090.332057,1799.62,1887.483,1834.33,1888.67
2017-05-23,7579.285,3790.14,3089.988299,1801.849,1888.743,1833.92,1888.897
2017-05-24,7584.429,3791.514,3093.983268,1800.992,1891.047,1836.7,1894.933
2017-05-25,7612.198,3803.136,3111.186115,1804.574,1898.787,1848.12,1905.768
2017-05-26,7603.569,3796.269,3110.566099,1800.849,1895.662,1848.26,1905.519
2017-05-29,7601.932,3795.134,3111.223335,1799.96,1895.331,1847.99,1907.171
2017-05-30,7596.314,3792.245,3114.287966,1797.677,1894.824,1850.18,1910.285
2017-05-31,7604.861,3798.952,3128.285959,1797.819,1900.357,1854.55,1913.053
2017-06-01,7651.666,3829.08,3147.322304,1809.213,1914.741,1862.8,1924.317
2017-06-02,7700.06,3858.425,3159.606939,1820.851,1926.594,1876.55,1938.927
2017-06-05,7686.818,3848.541,3155.856703,1816.023,1922.231,1875.54,1934.789
2017-06-06,7664.465,3837.807,3151.191486,1810.858,1915.67,1866.03,1929.273
2017-06-07,7669.544,3839.625,3152.757586,1812.961,1917.127,1867.2,1937.876
2017-06-08,7659.114,3829.664,3133.038084,1812.188,1911.738,1863.82,1941.824
2017-06-09,7653.617,3828.567,3128.291528,1817.713,1912.377,1851.19,1928.352
2017-06-12,7638.007,3825.863,3127.223719,1817.617,1910.419,1845.35,1915.888
2017-06-13,7679.28,3850.86,3138.679522,1825.905,1922.663,1855.54,1930.362
2017-06-14,7686.968,3861.437,3149.277701,1827.26,1930.075,1856.54,1929.846
2017-06-15,7632.194,3820.272,3142.34068,1809.862,1915.431,1847.63,1918.726
2017-06-16,7659.016,3836.502,3152.452066,1815.682,1923.051,1849.35,1924.043
2017-06-19,7712.171,3856.276,3163.728849,1826.119,1932.302,1866.11,1946.975
2017-06-20,7656.666,3829.396,3149.194265,1811.57,1918.763,1852.06,1930.988
2017-06-21,7647.172,3820.121,3145.453562,1806.395,1913.006,1855.12,1932.538
2017-06-22,7653.531,3824.854,3145.61401,1807.55,1913.327,1853.13,1929.228
2017-06-23,7667.424,3834.24,3147.20201,1809.812,1917.023,1858.31,1929.95
2017-06-26,7677.427,3840.836,3150.53146,1813.984,1921.204,1858.6,1929.223
2017-06-27,7638.188,3824.133,3129.026986,1810.672,1912.675,1840.9,1916.229
2017-06-28,7696.738,3847.606,3135.860824,1826.832,1923.453,1854.45,1936.866
2017-06-29,7649.352,3835.787,3110.619058,1822.815,1915.678,1831.66,1919.552
2017-06-30,7637.015,3828.835,3109.796571,1818.682,1912.957,1834.37,1918.063
2017-07-03,7654.039,3832.397,3106.099329,1827.942,1914.439,1832.75,1919.758
2017-07-04,7647.429,3828.245,3100.270261,1827.448,1912.501,1829.96,1916.123
2017-07-05,7654.122,3827.652,3099.638301,1827.333,1911.375,1834.79,1929.541
2017-07-06,7610.888,3809.898,3083.608135,1819.575,1902.161,1821.64,1920.341
2017-07-07,7627.601,3807.792,3086.545398,1819.932,1903.994,1831.27,1931.74
2017-07-10,7643.26,3816.882,3085.3603,1822.544,1906.228,1833.85,1940.64
2017-07-11,7637.601,3815.451,3079.210458,1821.299,1903.268,1830.74,1939.744
2017-07-12,7706.539,3846.897,3101.774656,1835.472,1918.537,1849.39,1957.73
2017-07-13,7722.959,3858.196,3101.306186,1840.352,1924.008,1853.34,1961.687
2017-07-14,7767.449,3885.632,3119.5071,1849.978,1936.878,1867.33,1970.914
2017-07-17,7769.623,3890.131,3122.797805,1850.704,1939.22,1868.23,1971.172
2017-07-18,7774.002,3892.52,3126.893808,1849.386,1940.104,1871.53,1971.525
2017-07-19,7809.926,3909.937,3140.702983,1856.083,1948.217,1878.8,1979.857
2017-07-20,7829.182,3919.834,3151.476458,1861.081,1952.788,1883.45,1982.149
2017-07-21,7811.109,3913.215,3157.91206,1855.482,1951.052,1880.9,1977.185
2017-07-24,7795.896,3903.283,3146.632907,1851.495,1946.162,1874.59,1977.788
2017-07-25,7818.89,3912.465,3146.340859,1860.12,1949.702,1873.25,1985.666
2017-07-26,7824.148,3912.806,3147.251128,1860.74,1949.053,1872.99,1986.418
2017-07-27,7831.495,3919.885,3160.034041,1864.433,1952.941,1868.11,1980.534
2017-07-28,7819.0,3916.03,3159.833312,1862.513,1951.088,1862.66,1978.437
2017-07-31,7822.147,3918.795,3169.040573,1866.93,1953.085,1861.93,1977.676
2017-08-01,7859.377,3941.202,3180.074758,1878.082,1964.149,1870.32,1988.432
2017-08-02,7860.153,3934.095,3179.143453,1877.625,1961.741,1872.7,1991.275
2017-08-03,7855.574,3932.483,3181.912537,1876.222,1961.652,1872.3,1990.945
2017-08-04,7852.118,3924.268,3173.838068,1874.148,1957.77,1872.44,1995.786
2017-08-07,7868.175,3931.337,3176.365983,1878.25,1960.247,1876.81,2004.675
2017-08-08,7848.998,3919.303,3165.3544,1874.552,1954.478,1872.56,2002.131
2017-08-09,7829.879,3905.508,3167.722134,1868.36,1949.305,1872.72,1998.232
2017-08-10,7748.308,3876.61,3159.502288,1851.054,1935.708,1848.99,1967.422
2017-08-11,7738.837,3867.728,3156.579404,1845.494,1931.088,1852.27,1967.31
2017-08-14,7798.547,3886.447,3175.615854,1857.314,1943.805,1867.98,1993.782
2017-08-15,7786.279,3875.045,3175.377607,1853.873,1939.107,1864.85,1992.503
2017-08-16,7807.529,3888.015,3183.590973,1858.07,1945.794,1871.5,1996.563
2017-08-17,7737.677,3870.828,3166.875665,1843.343,1936.017,1851.16,1969.215
2017-08-18,7714.507,3858.239,3161.957633,1837.871,1929.869,1844.33,1965.825
2017-08-21,7721.958,3861.188,3172.394796,1838.728,1933.157,1847.11,1965.034
2017-08-22,7774.193,3877.901,3183.035305,1848.282,1941.618,1864.06,1987.79
2017-08-23,7762.718,3876.465,3178.545212,1847.212,1938.838,1857.42,1982.715
2017-08-24,7753.184,3872.797,3168.572698,1844.771,1936.316,1856.43,1979.978
2017-08-25,7773.376,3886.296,3177.069984,1851.469,1942.821,1859.96,1982.463
2017-08-28,7780.527,3889.348,3180.788553,1852.366,1943.225,1862.9,1985.134
2017-08-29,7776.611,3883.62,3182.916159,1849.179,1940.553,1864.39,1984.89
2017-08-30,7787.876,3882.778,3179.88718,1849.432,1940.713,1870.34,1995.031
2017-08-31,7837.108,3909.5,3195.342795,1859.79,1952.513,1883.48,2007.342
2017-09-01,7861.772,3925.628,3194.694213,1867.576,1958.254,1885.54,2013.767
2017-09-04,7852.069,3916.612,3190.601099,1864.569,1954.209,1884.38,2012.153
2017-09-05,7817.442,3905.325,3183.093957,1855.609,1948.197,1876.17,1994.524
2017-09-06,7835.664,3911.766,3189.258244,1859.93,1950.427,1881.4,1998.859
2017-09-07,7859.407,3927.767,3195.91183,1863.007,1957.094,1892.59,2000.295
2017-09-08,7859.432,3933.426,3210.113386,1864.371,1963.505,1890.72,2000.817
2017-09-11,7929.39,3961.098,3225.362821,1881.162,1977.312,1907.21,2024.452
2017-09-12,7954.985,3972.273,3221.602182,1890.056,1980.422,1910.45,2031.461
2017-09-13,7948.991,3964.131,3209.687579,1889.529,1974.158,1907.98,2032.851
2017-09-14,7937.527,3959.067,3206.254003,1886.203,1971.813,1905.45,2027.087
2017-09-15,7955.358,3966.778,3210.212491,1890.875,1976.232,1914.24,2035.57
2017-09-18,7967.297,3971.428,3210.327333,1894.345,1978.715,1916.47,2044.422
2017-09-19,7989.46,3983.655,3209.575517,1903.156,1981.621,1919.13,2049.767
2017-09-20,8000.125,3991.925,3207.760338,1907.136,1984.693,1919.12,2049.894
2017-09-21,7966.98,3971.19,3185.899566,1901.264,1974.071,1908.68,2041.91
2017-09-22,7984.161,3983.752,3193.313319,1907.116,1979.803,1912.87,2044.427
2017-09-25,7962.548,3979.996,3199.449599,1903.842,1977.81,1907.84,2024.636
2017-09-26,7939.605,3964.569,3191.920253,1897.891,1970.526,1905.62,2021.097
2017-09-27,7964.244,3972.852,3187.863198,1904.93,1972.688,1910.89,2040.912
2017-09-28,7983.119,3983.655,3194.371608,1909.176,1977.849,1911.77,2046.995
2017-09-29,8016.091,3997.146,3201.373027,1916.339,1984.238,1918.94,2059.075
2017-10-02,8032.819,4003.107,3207.555498,1920.121,1987.786,1926.46,2063.848
2017-10-03,8052.884,4014.21,3214.893084,1926.183,1991.812,1930.13,2070.071
2017-10-04,8058.461,4017.094,3223.050854,1925.189,1994.273,1933.07,2070.39
2017-10-05,8080.587,4019.133,3227.210872,1930.02,1995.364,1939.34,2079.541
2017-10-06,8073.657,4012.66,3221.520752,1928.037,1992.455,1938.09,2079.538
2017-10-09,8070.042,4010.692,3217.670479,1926.402,1991.789,1940.58,2079.642
2017-10-10,8103.993,4032.451,3235.367327,1935.459,2002.511,1948.25,2086.511
2017-10-11,8116.215,4033.972,3242.808865,1936.477,2004.568,1952.63,2090.384
2017-10-12,8113.528,4039.526,3245.742025,1933.438,2008.91,1955.79,2089.418
2017-10-13,8131.109,4053.582,3251.481716,1937.756,2014.598,1960.82,2094.568
2017-10-16,8138.746,4054.264,3247.40568,1940.744,2013.739,1961.22,2101.769
2017-10-17,8128.638,4044.431,3246.470719,1937.274,2009.434,1961.02,2099.615
2017-10-18,8141.147,4048.299,3248.434369,1941.341,2013.159,1966.6,2104.797
2017-10-19,8153.091,4059.046,3260.372963,1946.251,2018.641,1963.96,2105.97
2017-10-20,8162.654,4059.217,3260.500724,1948.901,2018.935,1965.71,2117.402
2017-10-23,8140.699,4053.025,3257.375702,1945.335,2015.693,1962.53,2112.708
2017-10-24,8146.136,4054.05,3250.033507,1949.557,2014.323,1960.52,2122.86
2017-10-25,8114.67,4038.177,3239.838007,1942.812,2007.357,1957.0,2116.915
2017-10-26,8123.728,4041.841,3244.304592,1944.875,2010.336,1961.78,2123.223
2017-10-27,8159.711,4047.579,3253.357563,1946.807,2011.346,1978.2,2150.023
2017-10-30,8160.154,4052.379,3245.423252,1947.969,2011.422,1976.12,2149.457
2017-10-31,8169.601,4056.606,3246.822308,1947.851,2013.999,1977.83,2153.425
2017-11-01,8187.198,4066.045,3245.783612,1954.411,2015.899,1980.26,2153.607
2017-11-02,8196.339,4072.192,3247.831451,1959.45,2019.336,1981.21,2158.054
2017-11-03,8205.748,4071.518,3247.868445,1957.122,2019.332,1988.75,2164.896
2017-11-06,8211.512,4077.7,3243.797214,1956.767,2019.917,1988.89,2166.25
2017-11-07,8211.67,4080.773,3258.360079,1956.517,2021.744,1988.08,2161.877
2017-11-08,8227.561,4090.174902,3266.39349,1958.603087,2026.807778,1995.15,2162.917724
2017-11-09,8196.361,4077.948,3260.620108,1952.61,2021.613,1986.12,2147.329
2017-11-10,8189.633,4074.245,3258.219286,1950.294,2020.303,1987.46,2148.898
2017-11-13,8172.635,4054.201028,3259.466852,1943.239521,2014.670629,1985.22,2149.236323
2017-11-14,8158.487,4047.738515,3265.079162,1939.133953,2014.383946,1984.16,2147.6628
2017-11-15,8116.041,4021.43675,3245.530638,1929.43259,2003.274984,1972.46,2139.698753
2017-11-16,8177.95,4055.040605,3268.71949,1942.125205,2017.505489,1992.42,2156.946749
2017-11-17,8167.595,4061.452341,3263.539788,1941.193317,2017.47407,1987.1,2150.473981
2017-11-20,8178.314,4064.166237,3268.575377,1943.229626,2020.185117,1994.4,2157.915454
2017-11-21,8224.477,4080.421746,3278.61185,1952.159409,2027.70198,2006.45,2174.260558
2017-11-22,8236.615,4092.508388,3278.776148,1957.281625,2030.594992,2005.0,2170.14154
2017-11-23,8250.145,4101.943137,3282.934903,1960.976768,2034.771256,2006.92,2173.034754
2017-11-24,8275.539,4109.879892,3289.047439,1965.245249,2039.416991,2012.75,2181.575254
2017-11-27,8260.925,4101.304708,3294.522359,1960.557708,2037.657173,2012.6,2176.727348
2017-11-28,8304.519,4114.565278,3314.204917,1972.213821,2046.36436,2025.4,2192.22431
2017-11-29,8303.959,4125.098317,3320.689543,1982.681418,2051.254535,2016.32,2179.927729
2017-11-30,8350.802,4149.164223,3338.008815,1992.993169,2062.667987,2030.22,2194.59296
2017-12-01,8318.903,4132.010479,3327.800942,1985.16086,2054.756701,2020.32,2181.864441
2017-12-04,8321.553,4136.05108,3325.161876,1993.544519,2058.37918,2016.12,2160.66825
2017-12-05,8296.504,4125.89847,3316.651197,1986.46755,2052.980885,2013.37,2157.936521
2017-12-06,8274.893,4102.580142,3314.894221,1976.485073,2045.395828,2015.19,2159.198566
2017-12-07,8297.454,4118.120923,3316.254146,1981.174741,2050.406823,2018.44,2173.254485
2017-12-08,8337.756,4137.341493,3325.759152,1992.237437,2057.682457,2027.61,2185.052759
2017-12-11,8369.135,4153.016307,3332.066566,2000.57022,2062.922655,2035.8,2189.384928
2017-12-12,8378.365,4150.100269,3329.697061,2004.881587,2061.358398,2034.94,2188.380645
2017-12-13,8382.285,4153.640126,3339.385587,2004.568825,2062.641287,2039.76,2186.699401
2017-12-14,8355.917,4143.857545,3329.774104,1997.311825,2057.707149,2034.19,2179.360673
2017-12-15,8388.329,4148.71014,3342.979798,2001.675606,2061.998288,2046.98,2197.462206
2017-12-18,8463.005,4191.719389,3352.792335,2022.564064,2078.545712,2063.85,2219.113541
2017-12-19,8432.564,4177.822468,3336.171572,2015.330167,2071.291265,2058.99,2211.388876
2017-12-20,8429.665,4182.350961,3329.767024,2017.153359,2071.113706,2056.64,2209.755511
2017-12-21,8451.162,4190.743521,3327.037031,2024.16864,2072.808522,2055.08,2209.011558
2017-12-22,8446.459,4193.757028,3329.223201,2023.391794,2074.098067,2053.45,2207.2038
2017-12-25,8447.872,4195.363902,3330.379772,2023.401732,2074.872301,2053.6,2208.180255
2017-12-26,8445.57,4199.390561,3333.586003,2023.149016,2076.492781,2052.5,2203.333214
2017-12-27,8462.647,4211.02019,3341.149451,2026.350577,2082.188644,2056.37,2209.844206
